1	123	2	2	-0.131	-1.2	0.368	phot
1	123	2	2	-0.875	-0.574	2.66	phot
2	121	3	2	0.395	-0.00545	3.15	phot
2	1.1	3	3	0.415	0.0269	3.09	phot
1	120	3	2	0.674	-0.19	0.11	phot
1	120	3	3	0.0632	0.69	0.942	phot
1	124	3	2	0.399	-1.08	0.464	phot
2	98.6	2	3	-1.05	0.0594	3.83	phot
2	22.7	2	2	-0.889	-0.0124	4.02	phot
1	119	3	3	0.0589	0.39	2.27	phot
1	122	3	3	0.225	1.33	3.21	phot
1	122	3	3	0.384	0.633	0.515	phot
1	121	2	3	-0.437	1.04	4.86	phot
1	121	2	3	-0.581	0.318	1.09	phot
1	121	2	3	-1.15	0.385	1.39	phot
1	123	2	2	-0.333	-0.494	2.36	phot
1	124	3	3	0.583	0.508	1.29	phot
1	128	3	2	0.491	-0.0308	0.424	phot
1	125	2	2	-0.789	-0.4	3.05	phot
1	120	3	2	0.965	-0.729	0.439	phot
1	119	3	3	0.207	0.268	0.617	phot
1	119	2	2	-0.102	-0.122	0.625	phot
1	123	3	3	1.03	0.556	0.911	phot
1	121	2	2	-0.34	-0.325	1.68	phot
1	122	2	3	-0.514	0.409	3.83	phot
2	97.4	3	3	0.471	0.0308	0.736	phot
2	24.3	3	2	0.389	-0.0742	0.718	phot
1	98	2	3	-0.855	0.0937	0.0794	compt
1	125	3	3	0.305	1.14	0.485	phot
1	123	2	2	-0.758	-0.327	0.998	phot
1	67.3	3	4	0.32	3.17	0.404	phot
2	36.9	3	2	0.366	-0.624	3.12	compt
2	79	2	2	-0.0187	-0.732	3.25	phot
1	97.9	3	3	0.247	0.765	0.0491	phot
1	123	3	2	0.713	-0.715	2.34	phot
1	62.8	2	1	-0.49	-3.08	0.269	phot
1	119	3	2	0.431	-0.168	1.06	phot
2	92.7	3	3	0.409	0.0247	0.756	phot
2	23	3	2	0.425	-0.0836	0.952	phot
1	123	2	2	-0.612	-0.111	0.00715	phot
1	127	3	3	0.174	0.98	3.37	phot
1	124	3	3	1.21	0.377	1.91	phot
1	119	2	3	-0.206	0.865	0.515	phot
1	126	3	3	0.711	0.632	1.92	phot
1	122	2	2	-0.591	-0.466	3.47	phot
1	90.8	4	3	4.67	1.23	1.84	phot
1	41.4	4	4	2.86	4.96	1.23	phot
1	120	2	2	-0.133	-0.264	1.5	phot
1	120	3	3	0.902	0.32	4.42	phot
1	120	3	3	0.659	0.172	0.37	phot
1	90.3	3	1	2.02	-3.7	0.0435	phot
1	68	3	3	1.41	1.21	0.24	phot
1	120	3	2	0.897	-0.408	0.107	phot
2	7.65	3	2	0.447	-0.0861	3.02	compt
2	119	3	3	0.609	0.41	3.69	phot
1	119	2	2	-0.484	-0.405	4.38	phot
1	123	3	2	0.928	-0.626	1.81	phot
1	126	2	2	-0.607	-0.267	0.0988	phot
1	123	3	3	0.664	0.683	0.63	phot
1	121	2	3	-0.444	0.83	0.732	phot
1	56.9	1	4	-3.78	2.65	0.0667	phot
1	127	3	3	0.325	0.294	0.00943	phot
1	120	3	3	0.189	0.431	0.917	phot
1	122	2	3	-0.301	0.913	2.69	phot
1	121	2	2	-0.331	-0.223	2.95	phot
1	123	2	3	-0.824	0.139	0.776	phot
1	124	3	2	0.0922	-0.0307	1.18	phot
1	124	2	2	-0.602	-0.154	0.575	phot
1	120	2	3	-0.0467	0.125	0.257	phot
1	124	3	3	0.506	0.443	1.29	phot
1	119	3	2	0.529	-0.729	0.309	phot
1	126	3	3	1.06	0.169	0.194	phot
1	120	2	3	-0.131	0.663	2.75	phot
1	124	2	2	-0.395	-0.0559	1.66	phot
1	122	2	2	-0.22	-0.108	0.299	phot
1	122	3	2	0.23	-0.368	2.3	phot
1	122	2	2	-0.581	-0.367	0.208	phot
1	128	3	2	0.0521	-0.928	2.25	phot
1	119	3	3	0.307	0.0733	1.97	phot
1	122	2	2	-0.0984	-0.0928	4.09	phot
1	124	3	2	0.0371	-1.05	0.115	phot
1	123	2	2	-0.991	-0.386	0.248	phot
1	124	2	2	-0.607	-0.769	0.291	phot
1	51.6	4	4	2.98	3.25	0.0238	phot
1	2.44	3	1	1.94	-2.68	0.0445	compt
2	36.8	2	3	-0.411	0.323	2.51	compt
2	86.3	3	3	0.907	1.89	0.183	phot
1	24.4	4	4	4.99	4.48	3.08	phot
1	121	3	2	1.1	-0.584	1.22	phot
1	121	3	3	0.625	0.192	3.31	phot
1	126	2	3	-0.0664	0.321	1.21	phot
1	122	3	3	0.719	0.699	0.244	phot
1	99.2	1	3	-3.65	1.27	0.556	phot
1	120	2	2	-0.989	-0.0147	0.512	phot
1	120	3	3	0.562	0.963	0.817	phot
1	125	2	2	-0.609	-0.144	0.684	phot
1	63.4	1	4	-4.76	2.96	4.41	phot
1	116	3	2	0.222	-0.211	0.547	phot
2	9.69	3	2	0.387	-0.608	0.767	compt
2	115	2	3	-1.9	0.845	3.32	phot
1	36.3	4	4	3.03	4.78	0.0301	phot
1	108	1	1	-4.87	-4.77	2.94	phot
1	127	3	2	0.105	-1.39	2.9	compt
1	125	3	3	0.486	0.214	4	phot
1	121	2	3	-0.792	0.281	1.68	phot
1	123	3	2	0.548	-0.416	2.68	phot
1	125	3	3	0.156	0.395	1.14	phot
1	125	2	3	-0.0701	0.106	1.6	compt
2	27.6	3	3	0.728	0.409	0.876	compt
2	92.7	3	2	1.35	-0.703	0.636	phot
1	119	2	2	-0.595	-1.08	4.24	phot
1	122	2	2	-0.42	-0.0477	0.249	phot
1	121	2	2	-0.955	-0.174	2.77	phot
1	122	2	2	-0.5	-0.602	1.72	phot
1	122	3	2	0.593	-0.181	0.718	phot
1	125	2	2	-0.734	-0.302	1.48	phot
3	42.2	3	3	0.016	0.00335	0.651	phot
3	23	2	2	-0.124	-0.202	0.581	phot
3	55	3	2	0.0162	-0.000395	0.658	eIoni
1	120	2	3	-0.523	0.651	0.366	phot
1	118	2	2	-0.253	-0.436	0.626	phot
2	97.8	2	2	-0.941	-0.333	4.16	phot
2	21.9	2	3	-1.05	0.24	4.35	phot
1	122	3	2	0.222	-0.562	1.88	phot
1	64.3	4	4	4.76	4.66	0.104	phot
2	98.5	3	2	0.0895	-0.38	0.23	phot
2	23.2	2	2	-0.224	-0.183	0.278	phot
1	123	2	2	-1.13	-0.0818	3.07	phot
2	54.5	3	3	1.9	0.558	4.36	compt
2	70.7	4	3	2.52	0.667	4.04	phot
1	70.6	2	1	-1.14	-2.76	0.00567	phot
1	124	2	3	-0.539	0.316	1.38	phot
1	126	3	3	0.187	0.741	0.838	phot
1	120	3	2	0.0334	-0.786	1.79	phot
1	87.9	2	1	-0.707	-3.57	0.516	phot
1	82.7	4	4	3.88	4.77	2.71	phot
1	123	2	2	-0.796	-0.248	1.53	phot
1	125	2	2	-0.555	-0.82	0.846	phot
1	124	2	2	-0.0184	-0.0976	0.633	phot
1	123	2	2	-0.338	-0.97	0.279	compt
1	126	3	2	0.702	-0.45	0.238	phot
1	128	3	2	0.799	-0.842	0.407	phot
1	58.2	2	4	-1.14	4.85	0.164	phot
1	117	3	3	0.152	0.16	0.938	phot
1	123	3	3	0.368	0.438	1.51	phot
1	122	3	2	0.111	-0.71	2.16	phot
1	59.7	3	1	1.36	-4.09	0.703	phot
1	72.5	1	3	-4.6	2.32	1.84	phot
1	122	2	2	-0.177	-0.417	0.205	phot
2	97.3	3	3	0.0199	0.905	1.1	phot
2	23.1	2	3	-0.0896	0.831	1.03	phot
1	47.7	1	3	-4.39	2.08	0.0423	phot
1	122	2	2	-1.16	-0.708	1.25	phot
1	126	2	3	-0.452	0.871	0.654	phot
1	120	2	3	-0.534	1.02	0.303	phot
1	126	3	3	0.367	0.791	1.69	phot
1	100	3	1	0.826	-4.3	1.15	phot
2	70.2	3	2	0.0119	-0.782	0.957	phot
2	51.3	2	2	-0.00726	-0.765	0.97	phot
1	122	2	3	-0.671	0.131	1.63	compt
1	76.3	1	1	-2.86	-3.21	0.0213	phot
1	120	2	2	-0.333	-0.862	2.57	phot
1	122	2	2	-0.951	-0.477	0.0548	phot
1	58.7	4	2	4.98	-2.02	0.0788	phot
1	122	3	3	0.284	1.16	0.284	phot
1	0.428	2	3	-0.658	0.722	3.66	compt
1	121	2	2	-0.788	-0.813	1.01	phot
1	122	3	3	0.0667	0.0166	0.444	phot
1	121	3	3	0.201	1.22	1.35	phot
1	124	3	3	0.519	0.715	0.412	phot
1	125	2	3	-0.618	0.363	1.31	phot
1	121	3	2	0.75	-1	0.701	phot
1	118	3	2	0.324	-0.684	0.452	phot
1	123	3	2	0.239	-0.76	1.22	compt
1	124	3	2	0.556	-0.651	0.288	phot
4	11.1	2	2	-0.567	-0.652	0.256	compt
4	11.8	3	3	0.637	1.89	2.05	compt
4	69.1	2	3	-0.659	2.47	4.16	phot
4	26.8	2	4	-0.799	2.53	4.16	phot
1	125	2	2	-0.453	-0.662	0.148	phot
1	78.7	4	4	3.47	4.94	0.344	phot
1	120	2	3	-0.488	0.862	0.162	phot
1	119	3	2	0.611	-0.987	1.12	phot
1	120	2	3	-0.608	0.528	1.89	phot
1	122	2	3	-0.586	0.209	0.324	phot
1	123	2	2	-0.715	-0.819	0.546	phot
2	99.6	2	2	-0.0396	-0.465	2.53	phot
2	23.1	3	2	0.0436	-0.512	2.5	phot
1	96	2	2	-1.35	-0.166	0.0479	phot
1	120	3	2	0.448	-0.421	0.5	phot
1	121	3	3	1.12	0.0708	2.48	phot
1	122	2	3	-0.431	0.939	0.542	phot
1	55	3	4	0.661	3.3	0.0171	phot
2	16.2	3	3	0.128	0.0642	1.23	compt
2	110	3	2	0.161	-0.055	1.27	phot
1	121	3	2	0.812	-0.574	0.287	phot
1	40	1	3	-4.86	1.2	3.2	phot
1	124	3	3	0.941	0.216	2.47	phot
2	99.4	3	2	0.939	-0.0385	0.854	phot
2	22.6	3	3	0.794	0.478	0.55	phot
1	121	3	3	0.575	0.148	2.56	phot
1	123	3	3	0.714	0.609	1.39	phot
1	121	3	3	0.153	0.999	1.2	phot
1	65.1	4	4	3.43	4.98	1.89	phot
1	123	3	3	0.436	0.264	1.25	phot
1	123	2	2	-0.915	-0.438	1.24	phot
1	119	2	3	-0.803	0.359	2.93	phot
1	118	3	2	0.146	-0.0793	2.01	phot
2	0.411	2	2	-0.471	-0.00104	1.2	phot
2	120	2	3	-0.691	0.106	1.18	phot
1	125	2	3	-0.809	0.321	4.15	phot
1	125	3	2	0.168	-1.12	1	phot
1	120	2	2	-1.03	-0.247	2.28	phot
1	123	3	2	0.251	-0.653	0.34	phot
1	123	3	2	0.669	-0.207	0.513	phot
2	31.8	3	3	0.00493	0.47	1.6	phot
2	89.1	2	3	-0.0223	0.489	1.68	eIoni
1	120	3	3	0.0626	0.719	1.64	phot
1	121	3	2	0.698	-0.249	0.632	phot
1	59.1	4	2	4.25	-1.95	0.0146	phot
1	82.7	4	1	3.1	-4.78	2.91	compt
1	124	3	3	0.53	0.564	4.79	phot
1	119	3	2	0.736	-0.216	2.18	phot
1	122	2	3	-0.0291	0.134	2.79	phot
1	121	3	2	1.12	-0.376	1.82	phot
1	69.4	4	3	4.26	2.36	0.552	phot
1	126	3	2	0.0269	-0.676	2.16	phot
1	126	3	2	0.298	-0.684	0.689	phot
1	121	2	2	-0.684	-0.116	2.59	phot
1	124	2	3	-0.44	0.806	1.73	phot
1	63	4	1	2.87	-3.08	0.74	phot
1	116	2	3	-1.07	0.555	1.27	phot
1	123	3	3	0.265	1.24	4.94	phot
1	55.5	3	1	1.39	-3.71	0.639	phot
1	122	2	3	-0.351	0.725	0.0468	phot
1	121	2	2	-0.812	-0.0926	1.06	compt
1	118	2	2	-0.568	-0.296	3.61	compt
1	82.9	3	3	0.499	0.412	0.578	phot
1	123	2	2	-0.959	-0.373	1.81	phot
1	121	3	2	0.955	-0.414	0.356	phot
1	123	3	3	1.17	0.208	0.634	phot
2	99.5	3	2	0.0014	-0.225	0.694	phot
2	23	2	2	-0.133	-0.236	0.764	phot
1	119	3	2	0.281	-0.811	2.55	phot
1	120	2	2	-0.19	-1.25	2.37	phot
1	124	3	3	0.811	0.273	0.35	phot
1	122	3	2	0.535	-0.38	4.52	phot
1	123	2	3	-0.232	0.111	1.03	phot
1	123	3	2	0.477	-0.58	1.98	phot
1	123	2	2	-0.119	-0.17	2.31	phot
1	51.5	1	4	-3.12	4.91	2.97	phot
1	122	2	2	-0.934	-0.378	0.21	phot
1	120	2	2	-0.021	-0.867	1.57	phot
1	105	4	1	3.36	-4.54	0.428	phot
1	123	2	2	-0.169	-0.496	1.13	phot
1	122	3	3	0.352	0.322	1.22	phot
1	119	3	3	0.24	0.0229	3.87	phot
1	120	3	3	1.11	0.441	0.51	phot
1	60.3	3	1	0.718	-4.9	1.49	phot
1	90.9	3	1	0.788	-4.62	3.44	phot
1	123	2	3	-0.187	0.00589	2	phot
1	121	2	2	-0.815	-0.132	2.04	phot
1	84.8	1	4	-4.24	4.65	3.39	phot
1	120	3	3	0.474	0.738	0.211	phot
1	123	2	2	-0.276	-0.914	2.42	phot
2	8.9	2	3	-0.0961	0.614	0.614	compt
2	118	1	2	-3.2	-2.15	4.86	phot
1	96.2	1	4	-3.3	4.27	1.28	compt
2	114	3	3	0.0497	1.1	4.46	phot
2	7.05	2	3	-0.00724	1.04	4.46	phot
1	123	3	2	0.588	-0.721	0.498	phot
1	124	2	3	-0.283	0.667	1.88	phot
2	26.7	2	3	-0.859	0.0148	0.0557	phot
2	97.9	2	2	-0.874	-0.046	0.11	phot
1	119	2	2	-0.707	-0.00385	0.573	phot
1	124	3	3	1.14	0.521	1.24	phot
1	123	2	2	-0.601	-0.831	0.601	phot
1	118	2	2	-0.572	-0.35	2.69	compt
1	121	3	2	0.191	-0.674	0.271	phot
1	124	2	2	-1.01	-0.257	0.517	phot
1	120	2	2	-0.351	-0.408	3.05	phot
1	84.4	3	2	2.23	-1.77	0.0717	phot
1	120	3	2	0.654	-0.072	0.113	phot
1	126	3	2	0.126	-0.777	0.339	phot
1	121	3	2	0.718	-1.19	4.13	phot
1	124	2	3	-0.489	0.837	0.019	phot
1	122	3	2	0.585	-0.139	0.258	phot
1	122	3	2	0.113	-0.547	1.2	phot
2	93.7	3	3	0.0383	0.609	0.0904	phot
2	27.5	2	3	-0.0348	0.512	0.0133	phot
1	120	3	2	0.29	-1.25	3.72	phot
1	123	3	3	0.0088	0.711	0.856	phot
1	126	3	3	0.714	0.424	0.823	phot
1	123	3	3	1.19	0.477	1.35	compt
1	126	3	2	0.333	-0.0493	1.99	phot
1	47.8	4	1	4.54	-4.83	1	phot
1	120	2	3	-0.5	0.877	2.74	phot
1	123	2	2	-0.557	-0.276	0.789	phot
1	120	2	3	-0.61	0.277	0.863	phot
1	126	3	3	0.942	0.495	2.7	phot
1	122	3	3	0.305	0.892	1.26	phot
1	124	2	2	-0.0417	-1.06	0.513	phot
1	123	2	3	-0.22	0.368	0.145	phot
1	57.7	1	1	-2.98	-4.72	0.616	phot
1	126	3	3	0.193	0.359	0.856	phot
1	127	3	3	0.554	0.249	0.278	compt
1	121	3	2	0.268	-0.103	0.0467	phot
1	119	3	2	0.885	-0.16	2.01	phot
1	120	2	3	-0.671	0.0692	0.897	phot
1	55.4	3	2	1.76	-0.453	0.00631	phot
1	123	3	3	0.741	0.00772	4.7	phot
1	116	2	3	-0.604	0.0557	0.701	phot
1	119	2	2	-0.829	-0.639	2.11	phot
1	129	2	2	-0.507	-0.556	0.105	phot
1	106	4	1	4.81	-3.6	1.67	phot
2	30.6	2	3	-0.306	0.15	0.514	compt
2	89.5	3	2	0.229	-0.154	0.217	phot
1	122	3	2	0.276	-1.52	3.06	phot
2	127	3	3	0.169	0.104	0.286	phot
2	1.23	3	2	0.26	-0.0294	0.281	phot
1	126	2	3	-0.541	1.25	3.29	phot
1	120	3	2	0.412	-0.72	2.25	phot
1	123	3	2	0.443	-0.751	1.3	phot
1	117	3	2	0.243	-1.15	0.739	phot
1	124	3	2	0.714	-0.744	1.96	phot
1	123	2	2	-0.48	-1.02	0.635	phot
1	121	2	3	-0.437	0.107	2.17	phot
1	119	2	2	-0.0913	-1.09	0.173	phot
1	116	2	2	-0.362	-0.65	0.691	phot
1	120	3	2	0.123	-0.315	0.889	phot
1	103	1	4	-3.44	4.32	3.47	phot
1	119	2	2	-0.172	-0.468	0.0382	phot
1	122	2	2	-0.376	-0.147	2.69	phot
1	16.3	3	3	1.51	0.263	4.99	compt
1	117	3	2	0.498	-0.0878	1.68	phot
1	125	2	2	-0.167	-0.731	0.825	phot
1	123	3	2	0.773	-0.744	0.544	phot
1	121	2	2	-0.346	-0.334	2.81	phot
1	121	2	3	-0.323	0.0985	1.48	phot
1	27.1	3	3	0.281	0.866	0.00673	compt
1	52.7	4	1	3.46	-4.29	0.631	phot
1	121	3	2	0.828	-0.365	0.2	phot
1	122	3	2	0.709	-0.298	4.61	phot
1	122	2	3	-0.12	0.0688	1.94	phot
2	98.6	2	2	-0.181	-0.211	0.177	phot
2	24.1	3	2	0.0219	-0.239	0.128	phot
1	124	2	2	-0.483	-0.507	0.678	phot
1	118	3	3	0.98	0.19	0.91	phot
1	57.5	3	4	1.47	3.78	0.724	phot
1	122	2	3	-0.778	0.438	2.07	phot
1	119	3	3	0.478	0.417	0.734	phot
1	115	2	3	-0.405	0.261	0.67	phot
1	119	3	3	0.738	0.216	2.05	phot
1	117	2	2	-0.83	-1.05	3.55	phot
1	119	3	3	0.609	0.742	1.18	phot
1	124	2	2	-0.464	-0.967	0.269	phot
1	121	2	3	-0.0184	1.26	3.62	phot
1	120	2	3	-0.394	0.312	4.45	phot
1	123	2	2	-0.907	-0.981	3.32	compt
1	122	3	3	1.05	0.463	1.31	phot
1	119	3	3	0.836	0.778	2.63	phot
1	124	2	2	-0.888	-0.772	0.0415	phot
1	120	3	2	0.265	-0.442	0.159	phot
3	22	2	2	-0.525	-0.771	4.65	compt
3	60.8	3	2	1.25	-0.00559	4.84	phot
3	40.3	3	3	1.41	0.086	4.83	phot
1	75.9	3	3	1.29	0.0464	0.843	phot
1	122	2	2	-0.843	-0.309	0.2	phot
1	121	3	3	0.139	0.224	1.76	phot
1	126	2	3	-1.12	0.689	4.38	phot
1	122	3	3	0.0319	0.934	2.68	phot
1	130	3	2	0.763	-0.325	0.021	phot
1	97.5	3	3	0.0395	1.81	0.304	phot
1	96.9	3	2	0.788	-0.169	0.0827	phot
1	122	3	2	0.501	-0.383	2.76	phot
1	121	2	3	-0.105	0.674	2.45	phot
1	81.8	1	3	-3.73	0.57	0.0388	phot
1	123	2	3	-0.739	0.384	0.0891	phot
1	120	3	2	0.324	-0.551	1.6	phot
3	0.542	3	2	0.00982	-0.13	0.919	phot
3	25.7	2	3	-0.319	0.015	1.06	phot
3	98.3	2	2	-0.000583	-0.143	0.918	eIoni
1	122	2	3	-0.269	0.306	0.913	phot
1	92.4	4	2	4.87	-0.257	4.1	phot
1	77.2	2	3	-0.417	0.329	0.241	phot
1	123	3	2	0.359	-0.102	0.297	phot
1	122	2	2	-0.283	-0.736	1.28	phot
1	125	2	3	-1.15	0.445	4	phot
2	95.6	2	2	-0.222	-0.0647	1.27	phot
2	27.6	2	3	-0.176	0.0301	1.13	phot
2	100	3	2	0.394	-0.0651	3.42	phot
2	23.2	3	3	0.31	0.00312	3.37	phot
1	71.1	1	1	-4.27	-4.89	0.11	phot
1	121	2	2	-1.13	-0.133	0.912	phot
1	56.5	2	3	-1.92	0.0531	0.0453	phot
1	94.7	4	4	3.08	4.5	1.72	phot
1	119	3	3	0.748	0.663	1.44	phot
1	39.8	1	4	-2.67	5	4.75	phot
2	59.9	2	2	-0.00246	-0.392	1.75	phot
2	61.3	3	2	0.0254	-0.394	1.71	phot
1	118	2	3	-0.385	0.777	1.26	phot
1	120	2	3	-0.897	0.489	0.658	phot
1	120	2	3	-0.428	0.774	0.54	phot
1	124	2	3	-0.116	0.617	1.35	phot
1	73.9	2	4	-0.512	3.65	0.364	phot
1	123	2	3	-0.606	1.2	3.74	phot
3	9.57	2	2	-0.0371	-0.00672	2.03	compt
3	90.3	2	3	-0.0132	0.258	2.24	phot
3	20.6	3	3	0.000157	0.0368	2.03	eIoni
1	118	2	3	-0.201	0.261	0.31	phot
1	118	2	3	-0.761	0.216	0.499	phot
2	92.2	2	2	-0.0205	-0.39	2.46	phot
2	26.7	3	2	0.00336	-0.386	2.48	phot
1	127	2	2	-0.582	-0.182	0.281	phot
1	122	3	3	0.591	0.308	0.442	phot
2	90.4	2	3	-0.67	0.7	0.832	compt
2	26.7	3	3	0.0285	1.79	0.904	phot
1	56.3	3	3	0.723	0.65	0.161	phot
1	119	3	3	0.985	0.507	4.15	compt
1	124	3	2	0.475	-0.0868	2.66	phot
1	123	2	3	-0.887	0.821	0.689	phot
1	98.3	4	3	4.09	0.136	0.246	phot
1	64.8	2	2	-2.45	-0.573	0.348	phot
1	124	2	2	-0.784	-0.25	3.06	phot
1	122	2	2	-0.596	-0.318	0.081	phot
2	24.9	2	2	-0.0797	-0.0826	1.8	compt
2	98.6	2	3	-1.3	2.23	2.44	phot
1	121	3	2	0.0122	-0.612	3.22	phot
1	81.3	1	3	-3.75	0.545	0.829	phot
1	72.1	2	1	-0.281	-3.14	0.0954	phot
1	60.9	1	3	-3.26	2.15	0.0902	phot
1	122	3	2	1.12	-0.139	1.22	phot
1	121	2	2	-0.653	-0.68	0.629	phot
1	124	3	3	0.904	0.152	0.473	phot
1	83	1	3	-2.96	1.71	0.722	phot
2	98.8	3	3	0.0124	0.633	0.41	phot
2	26.8	2	3	-0.163	0.531	0.471	phot
1	122	3	3	0.14	0.0404	2.69	phot
1	122	2	3	-0.401	0.843	3.16	phot
1	125	2	3	-0.796	0.589	0.772	compt
1	123	3	3	0.505	0.354	0.285	phot
1	67.8	2	1	-1.26	-4.62	4.13	phot
